#kgID	geneSymbol
uc057kgh.1	Clasp1
uc057kgi.1	Clasp1
uc057kgj.1	Clasp1
uc007cie.1	Clasp1
uc007cid.1	Clasp1
uc007cil.1	Tfcp2l1
uc007cik.1	Tfcp2l1
uc056yds.2	Mir6346
uc007ciq.1	AK039419
uc007ciu.2	Tmem185b
uc057kgk.1	KY467405
uc007cjb.2	Sctr
uc007cjc.2	Sctr
uc007cjh.2	3110009E18Rik
uc007cjg.1	3110009E18Rik
uc007cjk.1	C1ql2
uc007cjm.2	En1
uc007cjn.2	Celrr
uc033fkz.1	Celrr
uc007cju.2	Ccdc93
uc011wqw.1	Ccdc93
uc007cjs.1	Ccdc93
uc007cjr.1	Ccdc93
uc029qsv.1	AB349653
uc007cjz.2	DQ544244
uc007cka.2	DQ725504
uc007ckb.1	DQ696253
uc029qsw.1	DQ547069
uc007ckc.1	DQ726158
uc029qsx.1	DQ557897
uc029qsy.1	DQ697272
uc029qsz.1	DQ542047
uc007ckd.2	DQ549908
uc007ckg.1	Slc35f5
uc007ckh.3	Gpr39
uc007ckr.1	Mgat5
uc007cks.1	Mgat5
uc007ckq.1	Mgat5
uc007ckp.1	Mgat5
uc007ckt.3	AK015544
uc029qtc.1	AB349653
uc007ckv.1	Acmsd
uc007ckz.1	Ccnt2
uc007cla.2	Ccnt2
uc007ckx.1	Ccnt2
uc007clb.1	Ccnt2
uc007cky.1	Ccnt2
uc007clc.2	Rab3gap1
uc007clj.1	R3hdm1
uc011wrb.1	R3hdm1
uc007cli.1	R3hdm1
uc007clh.1	R3hdm1
uc007clk.1	AK037193
uc011wrc.1	Mir128-1
uc007cll.1	Ubxn4
uc007clv.2	Thsd7b
uc007clw.1	Thsd7b
uc007clu.2	Thsd7b
uc007cmh.3	Yod1
uc007cmi.2	AA986860
uc007cmj.2	AA986860
uc007cml.1	Fcamr
uc007cmk.1	Fcamr
uc011wrk.1	Pigr
uc007cmn.1	Fcmr
uc007cmu.2	Il10
uc007cmz.2	Eif2d
uc007cmy.2	Eif2d
uc007cna.2	Eif2d
uc011wrn.1	Eif2d
uc007cnb.2	Eif2d
uc007cmx.2	Eif2d
uc007cnk.2	Fam72a
uc007cnl.1	Avpr1b
uc007cnn.2	Ctse
uc007cno.1	Ctse
uc007cnm.1	Ctse
uc007cnp.2	Rab7b
uc007cnq.2	Rab7b
uc007cnr.1	Rab7b
uc007cns.1	Slc26a9
uc007cnt.2	Pm20d1
uc029qtg.1	BC049922
uc007cnu.4	Slc41a1
uc007cnv.4	Rab29
uc007cnw.3	Rab29
uc007cny.2	Nucks1
uc007cnx.2	Nucks1
uc007cnz.2	Slc45a3
uc007coa.2	Slc45a3
uc007coc.1	Elk4
uc007cob.1	Elk4
uc007cod.1	Elk4
uc056ydx.1	AK037559
uc057avl.1	Lemd1
uc057avm.1	Lemd1
uc007com.2	Lemd1
uc007cok.2	Lemd1
uc007coj.2	Lemd1
uc007col.1	Lemd1
uc007coi.2	Lemd1
uc011wrv.1	Mir135b
uc007con.1	Klhdc8a
uc007cop.2	Nuak2
uc007coo.2	Nuak2
uc007coq.1	AK155877
uc007cou.1	Dstyk
uc007cov.1	Dstyk
uc011wrw.1	Dstyk
uc007cox.2	Rbbp5
uc007coy.2	Rbbp5
uc007cow.2	Rbbp5
uc007coz.2	Tmem81
uc033flb.1	Tmem81
uc007cph.1	BC040754
uc029qth.1	Gm10538
uc007cpi.2	Lrrn2
uc033flc.1	Lrrn2
uc011wry.1	Pik3c2b
uc007cpr.1	Pik3c2b
uc007cpq.1	Pik3c2b
uc007cpt.2	Ppp1r15b
uc007cps.2	Ppp1r15b
uc007cpu.2	Plekha6
uc007cpv.2	Plekha6
uc007cpx.2	Plekha6
uc007cpy.1	AK020645
uc007cqa.1	Golt1a
uc007cqe.1	Kiss1
uc007cqb.1	Kiss1
uc007cqc.1	Golt1a
uc011wrz.1	Kiss1
uc007cqd.1	Kiss1
uc033flf.1	Kiss1
uc007cqf.2	Ren1
uc007cqh.4	Etnk2
uc007cqi.4	Etnk2
uc011wsa.2	Etnk2
uc007cqg.2	Etnk2
uc057kgl.1	KY467510
uc007crd.1	Fmod
uc029qti.1	AB347871
uc007crf.2	Chit1
uc011wsd.2	Chit1
uc033flh.1	Chit1
uc007crg.2	Chil1
uc007cri.1	Mybph
uc007crh.1	Mybph
uc007crl.2	Myog
uc007crt.2	4933406M09Rik
uc007cru.1	Cyb5r1
uc007crv.1	Cyb5r1
uc007crw.1	Cyb5r1
uc007crx.3	Adipor1
uc007cry.3	Adipor1
uc007csb.2	Klhl12
uc057avn.1	Klhl12
uc007csa.2	Klhl12
uc007crz.2	Klhl12
uc056yeb.1	AK163755
uc007csc.2	Rabif
uc011wsg.1	Kdm5b
uc007csg.2	Kdm5b
uc007csf.2	Kdm5b
uc007csj.1	Syt2
uc007csk.1	Syt2
uc007csi.1	Syt2
uc007csp.3	Ube2t
uc033flk.2	Ube2t
uc007css.1	Ptpn7
uc007cst.1	Ptpn7
uc011wsh.1	Ptpn7
uc007csu.1	Arl8a
uc007cta.1	Lmod1
uc007ctm.1	Gm4793
uc007cto.1	Csrp1
uc007ctq.2	Phlda3
uc033fln.1	Phlda3
uc007ctr.1	AK081809
uc033flq.2	Tnni1
uc057kgn.1	Tnni1
uc007ctt.1	Lad1
uc033flw.2	Tnnt2
uc057kgo.1	Tnnt2
uc033flu.2	Tnnt2
uc057kgp.1	Tnnt2
uc033flx.2	Tnnt2
uc057kgq.1	Tnnt2
uc033flv.2	Tnnt2
uc057kgr.1	Tnnt2
uc007ctx.3	Tnnt2
uc057kgs.1	Tnnt2
uc057kgt.1	Tnnt2
uc007cue.2	Tmem9
uc011wsw.1	Tmem9
uc011wsv.1	Tmem9
uc011wsx.1	Tmem9
uc033fly.1	Ascl5
uc007cuf.1	Cacna1s
uc007cug.1	Cacna1s
uc007cul.1	Kif21b
uc007cum.1	Kif21b
uc007cuu.2	Ddx59
uc007cut.1	Ddx59
uc007cuv.2	Kif14
uc033flz.1	Kif14
uc033fma.1	Kif14
uc033fmb.1	Kif14
uc007cuw.2	Zfp281
uc007cux.2	Zfp281
uc033fmc.1	Zfp281
uc029qtl.1	Gm19705
uc029qtm.1	Gm19705
uc007cuy.1	Platr22
uc007cuz.1	DQ556157
uc007cve.2	Mir181a-1
uc007cvm.1	Atp6v1g3
uc007cwb.3	Dennd1b
uc007cvz.3	Dennd1b
uc007cvy.2	Dennd1b
uc011wtc.2	Dennd1b
uc007cwa.1	4930596I21Rik
uc029qto.1	4933436E23Rik
uc007cwg.2	Zbtb41
uc011wtd.1	Zbtb41
uc007cwh.1	Aspm
uc007cwi.1	Aspm
uc007cwj.1	Aspm
uc007cwk.2	F13b
uc011wth.1	Kcnt2
uc007cww.1	Kcnt2
uc007cwy.2	B3galt2
uc033fme.1	B3galt2
uc007cxa.1	Glrx2
uc007cxb.1	Glrx2
uc007cxc.1	Glrx2
uc007cwz.1	Glrx2
uc011wtj.1	Glrx2
uc007cxe.2	Uchl5
uc007cxf.2	Uchl5
uc029qts.1	AB350311
uc029qtt.1	AB350709
uc029qtu.1	AB350709
uc029qtv.1	AB350709
uc007cxo.2	Brinp3
uc007cxq.2	Brinp3
uc007cxp.2	Brinp3
uc007cxr.1	Brinp3
uc011wtk.1	Accn1/B830045N13Rik
uc007cxv.2	Ptgs2
uc007cxw.1	Pdc
uc011wtl.1	Pdc
uc007cxx.2	Pdc
uc007cyb.2	Tpr
uc007cyd.1	Tpr
uc007cyc.1	Tpr
uc007cye.1	Tpr
uc007cyf.1	Tpr
uc007cyk.1	AK143102
uc029qtz.1	C730036E19Rik
uc007cyn.1	Ivns1abp
uc007cyo.1	Ivns1abp
uc007cym.1	Ivns1abp
uc007cyp.1	Ivns1abp
uc007cyv.2	Trmt1l
uc007cyw.2	Trmt1l
uc029qua.1	Trmt1l
uc007cyu.1	Trmt1l
uc007cyt.1	Trmt1l
uc007cyr.1	Trmt1l
uc007cys.1	Trmt1l
uc033fmi.1	Mir7682
uc007cyz.2	Fam129a
uc011wto.1	Fam129a
uc007cza.2	Fam129a
uc011wtn.1	Fam129a
uc011wtp.1	Edem3
uc011wtq.1	Edem3
uc007czc.2	Edem3
uc007czb.1	Edem3
uc007czg.2	Colgalt2
uc011wtr.1	Colgalt2
uc007czi.1	Apobec4
uc033fmj.1	Apobec4
uc007czj.2	Arpc5
uc007czk.2	Arpc5
uc007czm.2	Ncf2
uc007czq.1	Nmnat2
uc011wts.1	Nmnat2
uc029qud.1	AB335611
uc007czx.1	Shcbp1l
uc007dad.1	Rgs8
uc057kgw.1	Rgs8
uc007dae.2	Rgs16
uc007dag.2	Rnasel
uc007daf.1	Rnasel
uc011wtu.1	Rnasel
uc007daj.2	Rnasel
uc007dah.1	Rnasel
uc007dao.1	Teddm1b
uc007dap.2	Teddm1a
uc007daq.2	Glul
uc033fml.1	Mir8114
uc029qug.1	Zfp648
uc007dau.1	4930532M18Rik
uc007dbb.1	Stx6
uc007dbc.1	Stx6
uc007dbd.1	Stx6
uc011wtw.1	Acbd6
uc007dbk.2	Acbd6
uc007dbl.2	Acbd6
uc007dbx.3	Tor1aip2
uc011wub.1	Tor1aip2
uc007dcb.2	Tor1aip2
uc007dby.2	Tor1aip2
uc007dca.2	Tor1aip2
uc033fmm.1	Tor1aip2
uc007dcc.3	Tor1aip2
uc057avq.1	AK015829
uc007dch.2	Nphs2
uc011wuf.1	Abl2
uc007dcl.2	Abl2
uc011wug.1	Abl2
uc007ddd.3	Angptl1
uc007ddc.1	Angptl1
uc007ddi.1	2810025M15Rik
uc007ddj.1	Cryzl2
uc007ddk.1	Cryzl2
uc007ddm.3	Sec16b
uc007ddl.3	Sec16b
uc007ddn.3	Sec16b
uc007ddo.1	Sec16b
uc007ddt.3	Astn1
uc007ddu.3	Astn1
uc007dds.3	Astn1
uc007ddr.3	Astn1
uc011wuk.1	Mir488
uc007ddy.1	AK016192
uc007ddz.1	Cop1
uc056yem.1	AK164470
uc056yen.1	AK039275
uc011wul.1	Scarna3a
uc007dea.2	Tnr
uc007dec.3	4930523C07Rik
uc007deb.2	4930523C07Rik
uc033fmp.1	4930523C07Rik
uc007def.1	Mrps14
uc057kha.1	Mrps14
uc007del.2	Rc3h1
uc007dem.3	Serpinc1
uc007deu.1	Gas5
uc007dev.1	Gas5
uc011wun.1	Gas5
uc007dex.1	Gas5
uc007dew.1	Gas5
uc007det.1	Gas5
uc011wuo.1	Snord47
uc007dfa.3	Cenpl
uc007dfb.3	Cenpl
uc007dfc.3	Cenpl
uc007dfd.3	Cenpl
uc007dfe.4	Cenpl
uc056yep.1	AK028960
uc007dfj.2	Ankrd45
uc007dfn.2	Tnfsf4
uc007dfo.2	Tnfsf18
uc007dfv.1	AK135878
uc007dfx.1	Pigc
uc007dfy.1	Pigc
uc033fmq.1	Pigc
uc007dgc.1	2810442N19Rik
uc007dgf.1	Dnm3os
uc007dgl.1	Vamp4
uc057khb.1	Vamp4
uc007dgk.2	Vamp4
uc007dgm.2	Myoc
uc007dho.2	Kifap3
uc007dhp.2	Kifap3
uc007dhq.2	Scyl3
uc007dhr.2	Scyl3
uc011wuu.1	Scyl3
uc007dht.1	Scyl3
uc007dhw.3	Mettl18
uc033fmr.1	Mettl18
uc007dhv.3	Mettl18
uc007dhx.1	Sele
uc007dhy.2	Sell
uc011wuv.1	Sell
uc011wuw.1	Sell
uc007dhz.2	Selp
uc057khc.1	Selp
uc007dic.2	F5
uc007die.2	Slc19a2
uc007did.2	Slc19a2
uc007dif.2	Ccdc181
uc007dio.3	Nme7
uc007din.3	Nme7
uc007dik.1	Nme7
uc007dim.3	Nme7
uc057khd.1	Nme7
uc007dil.1	Nme7
uc007diq.1	Dpt
uc007dir.2	Gm20743
uc007dit.1	AK006507
uc007diu.1	AK076808
uc007dja.2	Gpr161
uc011wux.2	Gpr161
uc011wuy.2	Gpr161
uc007djd.1	Mpc2
uc007djc.1	AK008044
uc007djf.1	Adcy10
uc011wuz.1	Adcy10
uc007dje.1	Adcy10
uc011wva.1	Adcy10
uc007djm.1	Creg1
uc011wvb.1	Creg1
uc007djq.2	Cd247
uc007djp.2	Cd247
uc007djo.2	Cd247
uc007djn.2	Cd247
uc007djr.2	Cd247
uc057khf.1	KY467518
uc007dkj.1	Gpa33
uc011wvd.1	Ildr2
uc011wvf.1	Ildr2
uc011wve.1	Ildr2
uc011wvg.1	Ildr2
uc011wvh.1	Ildr2
uc011wvi.1	Ildr2
uc011wvj.1	Ildr2
uc007dkm.3	Tada1
uc007dkl.2	Tada1
uc011wvo.1	Fam78b
uc007dks.2	Fam78b
uc007dkt.2	Fam78b
uc056yet.1	Mir6347
uc007dkv.1	Tmco1
uc007dkx.1	Aldh9a1
uc007dla.2	Rxrg
uc007dlb.2	Rxrg
uc007dlc.1	Lmx1a
uc033fmv.1	Mir6348
uc007dlm.2	Rgs5
uc057avu.1	Rgs5
uc007dlo.1	Ccdc190
uc011wvq.1	Ccdc190
uc007dls.2	3110045C21Rik
uc007dlr.2	3110045C21Rik
uc007dmb.1	Sh2d1b2
uc007dmc.1	Sh2d1b1
uc007dmd.1	Spata46
uc007dmi.2	Olfml2b
uc007dmw.2	Fcgr4
uc007dna.1	Cfap126
uc007dnc.2	Mpz
uc007dnd.2	Mpz
uc011wvx.2	Nr1i3
uc007dnf.2	Nr1i3
uc007dng.2	Nr1i3
uc007dnh.1	Nr1i3
uc011wvy.2	Nr1i3
uc056yex.1	Apoa2
uc056yey.1	Apoa2
uc007dnk.2	Apoa2
uc056yew.1	Apoa2
uc056yez.1	Apoa2
uc007dnn.1	Adamts4
uc007dno.1	Adamts4
uc007dnp.2	B4galt3
uc007dnq.2	B4galt3
uc007dnr.2	B4galt3
uc007dny.2	Dedd
uc007dnx.2	Dedd
uc007dnz.2	Dedd
uc007doc.1	Pfdn2
uc007dof.2	Nectin4
uc011wwc.1	Nectin4
uc007doh.3	Arhgap30
uc007doi.2	Arhgap30
uc007dom.2	Usf1
uc007doj.2	Usf1
uc056yfb.1	Usf1
uc007dol.2	Usf1
uc007dok.2	Usf1
uc011wwd.1	Tstd1
uc007doo.1	F11r
uc007dop.1	Alyref2
uc011wwe.1	BC145376
uc007dos.1	Cd244
uc007dor.1	Cd244
uc029qup.1	Cd244
uc007doz.1	Cd48
uc007dpa.1	Cd48
uc007dpc.1	Slamf1
uc007dpb.1	Slamf1
uc007dpf.3	Cd84
uc007dpe.2	Cd84
uc007dpd.3	Cd84
uc007dpg.1	Slamf6
uc057khi.1	Slamf6
uc011wwh.1	Slamf6
uc007dph.1	Slamf6
uc007dpn.2	Copa
uc007dpp.2	Copa
uc007dpl.2	Copa
uc007dpo.1	Copa
uc007dpq.2	Pex19
uc011wwj.1	Pex19
uc007dpu.2	Dcaf8
uc007dpv.2	Dcaf8
uc007dpw.2	Dcaf8
uc007dpx.2	Dcaf8
uc007dpt.2	Dcaf8
uc007dps.2	Dcaf8
uc007dpr.2	Dcaf8
uc056yfd.1	AK020987
uc007dqe.2	Igsf8
uc007dqb.2	Igsf8
uc007dqj.1	Kcnj10
uc033foa.1	Kcnj10
uc007dqk.2	Pigm
uc007dql.2	Slamf9
uc007dqn.2	Igsf9
uc011wwn.1	Igsf9
uc011wwm.1	Igsf9
uc007dqm.2	Igsf9
uc007dqp.1	Tagln2
uc029qur.1	AF465519
uc007dqq.2	Cfap45
uc056yfe.1	AK161456
uc007dqs.2	Vsig8
uc007dqt.2	Vsig8
uc011wwq.1	Crp
uc007dqz.2	Olfr16
uc007drc.1	Olfr218
uc007drd.2	Olfr1404
uc007drf.2	Olfr418
uc011wws.2	Aim2
uc033foc.2	Aim2
uc007drr.2	Ifi209
uc011wwu.1	Ifi209
uc007drt.1	Ifi208
uc007drs.1	Ifi208
uc007dsn.2	Olfr433
uc007dso.1	Olfr432
uc007dsp.1	Olfr430
uc007dsq.2	Olfr429
uc007dsr.4	Olfr427
uc007dst.1	Olfr424
uc011wwy.1	Olfr421-ps1
uc007dsv.2	Olfr420
uc007dsw.2	Spta1
uc007dsy.2	Mptx1
uc007dsz.1	Olfr417
uc007dta.2	Olfr248
uc007dtb.2	Olfr414
uc011wwz.1	Olfr220
uc007dtd.2	Fmn2
uc011wxb.1	Fmn2
uc007dte.1	Fmn2
uc011wxa.1	Fmn2
uc007dtm.1	AK136128
uc007dtp.1	Kmo
uc011wxd.1	Kmo
uc011wxc.1	Kmo
uc007dto.1	Kmo
uc011wxe.2	Wdr64
uc007dtt.3	Wdr64
uc011wxf.1	Wdr64
uc007dtu.2	Exo1
uc033fof.2	Becn2
uc007duj.2	Sdccag8
uc011wxh.2	Sdccag8
uc007dui.2	Sdccag8
uc007duh.2	Sdccag8
uc007dun.2	Zbtb18
uc011wxi.2	Zbtb18
uc007dum.1	Zbtb18
uc007dul.2	Zbtb18
uc007duo.1	AK082514
uc007dup.1	AK156859
uc007dur.1	1700016C15Rik
uc007duv.2	Gm16432
uc007duw.2	Gm16432
uc011wxj.1	Gm16432
uc007dux.2	Desi2
uc011wxk.2	Desi2
uc057avy.1	AK138429
uc057avz.1	AK078283
uc007duz.1	Cox20
uc007dve.2	Efcab2
uc007dvh.2	Kif26b
uc007dvf.1	Kif26b
uc007dvi.1	BC023483
uc007dvo.1	Cnst
uc007dvn.1	Cnst
uc007dvm.1	Cnst
uc007dvp.1	Sccpdh
uc029quv.1	AK219268
uc007dvw.2	Cdc42bpa
uc007dvu.2	Cdc42bpa
uc057khm.1	Cdc42bpa
uc007dvs.2	Cdc42bpa
uc007dvv.1	Cdc42bpa
uc007dwg.1	Itpkb
uc056yfl.1	AK050506
uc007dwi.1	Parp1
uc033foh.1	Mir6904
uc007dwm.4	Lin9
uc011wxp.2	Lin9
uc007dwl.3	Lin9
uc007dwk.3	Lin9
uc007dwj.3	Lin9
uc007dwo.1	Lin9
uc007dwn.1	Lin9
uc007dwq.2	Acbd3
uc007dwt.2	Sde2
uc007dwu.2	Lefty2
uc007dwv.2	Pycr2
uc029quw.1	AK190918
uc007dww.1	Lefty1
uc007dwx.1	Tmem63a
uc007dwy.1	Tmem63a
uc007dxa.1	9130409I23Rik
uc007dxe.2	Cnih4
uc011wxr.1	Cnih4
uc007dxh.2	Cnih3
uc007dxi.2	Cnih3
uc011wxs.1	Cnih3
uc007dxj.1	AK139544
uc007dxl.1	Dnah14 
uc007dxk.1	Dnah14 
uc007dxm.1	AK133142
uc007dxu.2	Srp9
uc007dxv.2	Srp9
uc057khn.1	KY467526
uc007dxz.2	1700047M11Rik
uc007dxy.1	AK047804
uc007dyc.1	Trp53bp2
uc007dyd.1	Trp53bp2
uc007dyg.1	AK039110
uc007dyi.2	Capn8
uc007dyh.2	Capn8
uc011wxv.1	Capn8
uc007dyk.1	Susd4
uc007dyl.1	Tlr5
uc008icu.2	Aida
uc008ict.1	Aida
uc012bom.1	Aida
uc029quz.1	Aida
uc029qva.1	BC004835
uc008idb.3	Taf1a
uc033foj.2	Taf1a
uc008ida.3	Taf1a
uc008idc.3	Taf1a
uc008icz.1	Taf1a
uc012bop.2	Hhipl2
uc057awa.1	Hhipl2
uc007dym.1	Dusp10
uc029qvc.1	4930488B22Rik
uc007dyu.2	Rab3gap2
uc007dyv.2	Rab3gap2
uc007dyw.2	Rab3gap2
uc007dyx.1	Rab3gap2
uc056yfo.1	Rab3gap2 
uc011wxz.1	Snora36b
uc011wyc.2	Mir215
uc011wyb.1	Mir194-1
uc007dzc.1	Bpnt1
uc057khr.1	Bpnt1
uc007dzd.1	Bpnt1
uc007dzg.1	Eprs
uc007dzf.1	Eprs
uc007dze.1	Eprs
uc007dzh.1	Eprs
uc007dzk.2	Slc30a10
uc007dzl.4	Slc30a10
uc057khs.1	Slc30a10
uc011wyd.1	5033404E19Rik
uc007dzr.2	KY467529
uc007dzs.1	D1Pas1
uc007dzu.1	1700007P06Rik
uc007dzy.3	Gpatch2
uc011wye.2	Gpatch2
uc011wyf.2	Gpatch2
uc007dzx.2	Gpatch2
uc007eaa.2	Esrrg
uc007eab.2	Esrrg
uc011wyg.2	Esrrg
uc007eaf.2	Ush2a
uc007eae.1	Ush2a
uc007eag.1	Ush2a
uc007ead.1	Ush2a
uc007eah.2	Ush2a
uc007eau.2	Ptpn14
uc007eav.2	Ptpn14
uc011wyk.2	Ptpn14
uc007eat.1	Ptpn14
uc007eas.1	Ptpn14
uc011wyl.2	Ptpn14
uc007eaw.1	Ptpn14
uc007ebd.1	LOC102632463
uc007ebj.2	Angel2
uc007ebk.2	Angel2
uc007ebm.2	Angel2
uc007ebn.2	Angel2
uc007ebq.2	Angel2
uc007ebo.2	Angel2
uc007ebl.2	Angel2
uc007ebp.1	Angel2
uc011wyo.1	A230020J21Rik
uc007ebw.2	Spata45
uc011wyq.1	Nsl1
uc007eca.2	Nsl1
uc007ecd.1	Batf3
uc007ecc.1	Batf3
uc007ecf.1	D730003I15Rik
uc007ech.1	Tmem206
uc007ecp.2	Ints7
uc007ecq.2	Ints7
uc007ecr.2	Ints7
uc007eco.2	Ints7
uc007ecu.4	Lpgat1
uc007ecs.4	Lpgat1
uc007ecv.1	AK017306
uc007ecx.2	Nek2
uc007ecw.2	Nek2
uc011wyv.1	Nek2
uc007edc.1	Slc30a1
uc007ede.3	Rd3
uc056yfs.1	Rd3
uc007edd.4	Rd3
uc007edm.1	Gm10516
uc007edn.2	Kcnh1
uc007edo.2	Kcnh1
uc029qvh.1	AB353040
uc007edr.2	1700065J18Rik
uc007edt.3	Gm15867
uc007edy.2	Irf6
uc007eeb.2	A130010J15Rik
uc011wzb.1	A130010J15Rik
uc011wza.1	A130010J15Rik
uc033fom.1	A130010J15Rik
uc007edx.1	Irf6
uc007edz.1	Irf6
uc007eea.2	A130010J15Rik
uc057khv.1	KY467532
uc007eek.1	Lamb3
uc033foo.1	Lamb3
uc007eee.1	Lamb3
uc007eed.1	AK005414
uc007een.2	Plxna2
uc007eeo.2	Plxna2
uc056yfv.1	Mir3962
uc007eeq.2	Cd34
uc007eep.2	Cd34
uc057awc.1	AK158452
uc007eer.2	A330023F24Rik
uc011wzg.1	Mir29c
uc011wzf.1	Mir29b-2
uc007ees.1	A330023F24Rik
uc007aeu.1	Xkr4
uc007aet.1	AK135172
uc007aev.1	AK149000
uc007aex.2	Rp1
uc007aew.1	Rp1
uc007aez.2	Sox17
uc007afc.2	Sox17
uc007afa.2	Sox17
uc033fhy.1	Sox17
uc007afb.2	Sox17
uc057kfh.1	Sox17
uc007aey.1	Sox17
uc007afd.4	Mrpl15
uc007aff.4	Mrpl15
uc007afe.4	Mrpl15
uc007afl.2	Rgs20
uc007afk.3	Rgs20
uc056ycb.1	Rgs20
uc011whw.1	Npbwr1
uc007agf.1	AK142999
uc007age.1	AK043789
uc029qmr.1	AB351889
uc029qms.1	AB351889
uc007agh.2	Sntg1
uc007agi.2	Sntg1
uc007agj.2	Sntg1
uc011whz.2	Sntg1
uc007agg.2	Sntg1
uc011wib.2	Sntg1
uc029qmt.1	AB352479
uc007agn.3	2610203C22Rik
uc007ago.2	2610203C22Rik
uc007agq.2	Mybl1
uc056ycd.1	Mybl1
uc007ags.3	Vcpip1
uc007aha.1	Snhg6
uc011wif.1	Snord87
uc033fhz.1	Tcf24
uc007ahb.2	Ppp1r42
uc007ahc.2	Ppp1r42
uc007ahd.2	Ppp1r42
uc007ahe.2	Cops5
uc033fia.1	Cops5
uc033fib.1	Cops5
uc007ahf.2	Cops5
uc007ahm.1	AK076931
uc007ahn.1	Arfgef1
uc007ahp.1	Arfgef1
uc007aho.1	Arfgef1
uc007ahq.2	Cpa6
uc007ahr.2	Cpa6
uc007aif.2	Slco5a1
uc007aig.1	Slco5a1
uc007aii.1	Slco5a1
uc007aih.1	Slco5a1
uc007aik.1	Prdm14
uc007aim.2	Ncoa2
uc007ail.2	Ncoa2
uc007aio.1	Ncoa2
uc007aip.1	Ncoa2
uc007aiq.2	Ncoa2
uc007air.1	Ncoa2
uc007ais.1	AK171953
uc007ait.2	Tram1
uc007aiu.3	Lactb2
uc011wil.1	Gm5523
uc007aix.1	Eya1
uc057auc.1	Eya1
uc007aiz.1	Eya1
uc007aiy.1	Eya1
uc007aiw.1	Eya1
uc007aja.2	Msc
uc007ajc.1	Trpa1
uc033fid.1	Trpa1
uc007ajj.1	Sbspon
uc029qmz.2	4930444P10Rik
uc029qmy.2	4930444P10Rik
uc007ajl.4	Rpl7
uc007ajn.2	Stau2
uc007ajo.2	Stau2
uc057kfj.1	Stau2
uc057kfi.1	Stau2
uc007ajq.3	Stau2
uc007ajr.2	Stau2
uc033fie.2	Ube2w
uc007ajt.3	Ube2w
uc007ajs.2	Ube2w
uc033fif.2	Ube2w
uc007aju.2	Ube2w
uc057aud.1	Eloc
uc007ajv.2	Eloc
uc007ajw.2	Eloc
uc007aka.3	Jph1
uc029qnb.1	AB350106
uc007akf.1	Gm16070
uc056yci.1	Gm16070
uc007aki.1	Crisp4
uc007akj.2	Crisp4
uc007akk.2	Crisp4
uc007akl.1	Defb44-ps
uc007akm.1	Defb18
uc007ako.1	Defb41
uc007akn.2	Defb41
uc007akv.1	Pkhd1
uc007akw.1	Pkhd1
uc029qnf.1	AB351293
uc007ala.2	Il17f
uc007akz.2	Il17f
uc007alc.1	Mcm3
uc029qng.1	6720483E21Rik
uc007alg.2	Tram2
uc007alm.1	Gm4956
uc011wio.2	Kcnq5
uc007alq.3	Kcnq5
uc009uzv.2	Kcnq5
uc057kfk.1	Rims1
uc057kfl.1	Rims1
uc057kfm.1	Rims1
uc057kfn.1	Rims1
uc057kfo.1	Rims1
uc007alx.2	Rims1
uc007alr.1	Rims1
uc007aly.1	Rims1
uc007alz.2	4933415F23Rik
uc007amb.1	Ogfrl1
uc007amc.1	AK090150
uc007amf.2	Smap1
uc007amg.2	Smap1
uc007amh.2	Smap1
uc007ami.1	Smap1
uc057aue.1	AK033411
uc007amj.2	Sdhaf4
uc007aml.2	Fam135a
uc007amn.2	Fam135a
uc007amk.2	Fam135a
uc011wiq.1	Fam135a
uc007amq.1	Col19a1
uc007amr.1	Col19a1
uc011wir.1	Col19a1
uc007ams.1	BC069931
uc011wis.1	Adgrb3
uc007amw.2	Adgrb3
uc007amy.1	Adgrb3
uc007amv.2	Adgrb3
uc029qnn.1	Gm20172
uc007amz.2	4931408C20Rik
uc007anb.1	Gm597
uc007anc.1	AK087209
uc007ane.1	Phf3
uc007anf.1	Phf3
uc007ang.1	Phf3
uc007anh.1	Ptp4a1
uc007ani.1	Ptp4a1
uc057kfp.1	Gm29669
uc007anj.2	4931428L18Rik
uc007anl.2	4931428L18Rik
uc011wiv.1	Gm9839
uc011wiw.1	Gm5415
uc007anq.2	Prim2
uc007anr.1	Prim2
uc057auf.1	AK037117
uc007any.1	Bag2
uc007anz.2	Zfp451
uc007aoa.2	Zfp451
uc007aob.2	Zfp451
uc011wiy.1	Gm15455
uc007aoc.2	Bend6
uc007aod.2	Bend6
uc007aoe.1	Bend6
uc011wiz.2	Bend6
uc029qns.1	Mir5103
uc011wja.1	Ccdc115
uc007aou.1	AK016244
uc007aox.2	Prss40
uc011wjb.1	Prss40
uc029qnt.1	AB350869
uc011wjd.1	AA619741
uc011wje.1	Fam168b
uc011wjf.1	Fam168b
uc007apj.2	Fam168b
uc007app.2	Uggt1
uc007apq.2	Uggt1
uc007apr.2	Uggt1
uc007apo.2	Uggt1
uc033fin.1	Mir6897
uc007aps.1	Neurl3
uc007apt.1	Neurl3
uc007apz.2	Kansl3
uc007aqa.1	Kansl3
uc011wji.1	Kansl3
uc011wjj.1	Kansl3
uc033fio.1	Mir6898
uc057aug.1	Lman2l
uc007aqd.2	Lman2l
uc007aqe.2	Lman2l
uc007aqc.1	Lman2l
uc007aqf.2	Lman2l
uc056ycl.1	AK158015
